"seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"5",2561169,2561223,55,"*","Promoter (<=1kb)",5,2560394,2563109,2716,1,"AT5G07990","AT5G07990.1",775
"5",2561288,2561370,83,"*","Promoter (<=1kb)",5,2560394,2563109,2716,1,"AT5G07990","AT5G07990.1",894
"5",2587979,2588292,314,"*","Promoter (<=1kb)",5,2588342,2591316,2975,1,"AT5G08080","AT5G08080.1",-50
"5",2614629,2614760,132,"*","Promoter (1-2kb)",5,2616345,2617881,1537,1,"AT5G08139","AT5G08139.1",-1585
"5",2758838,2759011,174,"*","Promoter (<=1kb)",5,2755175,2758362,3188,2,"AT5G08520","AT5G08520.1",-476
"5",2805402,2805436,35,"*","Promoter (1-2kb)",5,2803958,2805447,1490,1,"AT5G08640","AT5G08640.1",1444
"5",2839157,2839220,64,"*","Promoter (<=1kb)",5,2838650,2838757,108,1,"AT5G08712","AT5G08712.1",507
"5",2840315,2840472,158,"*","Promoter (<=1kb)",5,2840628,2840728,101,1,"AT5G08717","AT5G08717.1",-156
"5",2856349,2856758,410,"*","Promoter (<=1kb)",5,2855638,2856540,903,2,"AT5G08770","AT5G08770.1",0
"5",2939050,2939149,100,"*","Promoter (<=1kb)",5,2938347,2939461,1115,1,"AT5G09440","AT5G09440.1",703
"5",2939686,2940262,577,"*","Promoter (<=1kb)",5,2940676,2941251,576,1,"AT5G09445","AT5G09445.1",-414
"5",2944216,2944252,37,"*","3' UTR",5,2941798,2943668,1871,1,"AT5G09450","AT5G09450.1",2418
"5",2975117,2975294,178,"*","Promoter (<=1kb)",5,2975548,2978750,3203,1,"AT5G09590","AT5G09590.1",-254
"5",2985570,2985636,67,"*","Promoter (<=1kb)",5,2983449,2985435,1987,2,"AT5G09620","AT5G09620.1",-135
"5",3045800,3046032,233,"*","Promoter (1-2kb)",5,3047218,3047517,300,1,"AT5G09805","AT5G09805.1",-1186
"5",3046797,3046848,52,"*","Promoter (<=1kb)",5,3047218,3047517,300,1,"AT5G09805","AT5G09805.1",-370
"5",3048753,3049041,289,"*","Promoter (1-2kb)",5,3047218,3047517,300,1,"AT5G09805","AT5G09805.1",1535
"5",3161118,3161183,66,"*","Intron (AT5G10100.2/AT5G10100, intron 10 of 10)",5,3157980,3161708,3729,1,"AT5G10100","AT5G10100.2",3138
"5",3181923,3182155,233,"*","Promoter (1-2kb)",5,3181983,3183865,1883,2,"AT5G10150","AT5G10150.1",1710
"5",3242358,3242506,149,"*","Promoter (<=1kb)",5,3241518,3242266,749,2,"AT5G10310","AT5G10310.1",-92
"5",3242868,3242966,99,"*","Promoter (<=1kb)",5,3241518,3242266,749,2,"AT5G10310","AT5G10310.1",-602
"5",3253053,3253233,181,"*","Promoter (<=1kb)",5,3253122,3255045,1924,1,"AT5G10340","AT5G10340.1",0
"5",3317937,3318333,397,"*","Promoter (1-2kb)",5,3316036,3320008,3973,1,"AT5G10510","AT5G10510.1",1901
"5",3468082,3468117,36,"*","Promoter (1-2kb)",5,3469268,3470086,819,1,"AT5G10970","AT5G10970.1",-1151
"5",3478267,3478714,448,"*","Promoter (1-2kb)",5,3476839,3477704,866,1,"AT5G10990","AT5G10990.1",1428
"5",3508510,3508530,21,"*","Promoter (1-2kb)",5,3510118,3513305,3188,1,"AT5G11060","AT5G11060.1",-1588
"5",3509925,3510021,97,"*","Promoter (<=1kb)",5,3510118,3513305,3188,1,"AT5G11060","AT5G11060.1",-97
"5",3511204,3511547,344,"*","Promoter (1-2kb)",5,3510118,3513305,3188,1,"AT5G11060","AT5G11060.1",1086
"5",3515136,3515267,132,"*","Promoter (1-2kb)",5,3516217,3516995,779,2,"AT5G11070","AT5G11070.1",1728
"5",3515899,3516008,110,"*","Promoter (<=1kb)",5,3516217,3516995,779,2,"AT5G11070","AT5G11070.1",987
"5",3516393,3516760,368,"*","Promoter (<=1kb)",5,3516217,3516995,779,2,"AT5G11070","AT5G11070.1",235
"5",3550107,3550600,494,"*","Promoter (<=1kb)",5,3550520,3552207,1688,1,"AT5G11160","AT5G11160.1",0
"5",3613349,3613763,415,"*","Promoter (<=1kb)",5,3611247,3613361,2115,2,"AT5G11320","AT5G11320.1",0
"5",3693480,3693710,231,"*","Distal Intergenic",5,3695862,3701548,5687,1,"AT5G11530","AT5G11530.1",-2152
"5",3784805,3785242,438,"*","Promoter (<=1kb)",5,3784251,3784792,542,1,"AT5G11740","AT5G11740.1",554
"5",3784302,3784721,420,"*","Promoter (<=1kb)",5,3784251,3784792,542,1,"AT5G11740","AT5G11740.1",51
"5",3865601,3865880,280,"*","Promoter (1-2kb)",5,3867213,3867308,96,1,"AT5G11977","AT5G11977.1",-1333
"5",4085331,4085367,37,"*","Promoter (<=1kb)",5,4082890,4085297,2408,2,"AT5G12930","AT5G12930.1",-34
"5",4156135,4156476,342,"*","Promoter (<=1kb)",5,4156660,4158553,1894,1,"AT5G13100","AT5G13100.1",-184
"5",4221012,4221255,244,"*","Promoter (<=1kb)",5,4222003,4222085,83,2,"AT5G13225","AT5G13225.1",830
"5",4255120,4255169,50,"*","Promoter (<=1kb)",5,4252843,4254894,2052,2,"AT5G13290","AT5G13290.1",-226
"5",4437015,4437082,68,"*","Promoter (1-2kb)",5,4438200,4441571,3372,1,"AT5G13750","AT5G13750.3",-1118
"5",4450810,4451207,398,"*","Promoter (<=1kb)",5,4449014,4450843,1830,2,"AT5G13790","AT5G13790.1",0
"5",4489111,4489309,199,"*","Promoter (<=1kb)",5,4488688,4490264,1577,1,"AT5G13930","AT5G13930.1",423
"5",4489376,4489659,284,"*","Promoter (<=1kb)",5,4488688,4490264,1577,1,"AT5G13930","AT5G13930.1",688
"5",4489745,4489880,136,"*","Promoter (1-2kb)",5,4488688,4490264,1577,1,"AT5G13930","AT5G13930.1",1057
"5",4489946,4490028,83,"*","Promoter (1-2kb)",5,4488688,4490264,1577,1,"AT5G13930","AT5G13930.1",1258
"5",4593387,4593490,104,"*","Promoter (1-2kb)",5,4591741,4595964,4224,1,"AT5G14230","AT5G14230.1",1646
"5",4637588,4637645,58,"*","Promoter (<=1kb)",5,4635797,4636676,880,2,"AT5G14380","AT5G14380.1",-912
"5",4637702,4637773,72,"*","Promoter (1-2kb)",5,4635797,4636676,880,2,"AT5G14380","AT5G14380.1",-1026
"5",4673035,4673436,402,"*","Promoter (<=1kb)",5,4673900,4673971,72,1,"AT5G14495","AT5G14495.1",-464
"5",4741599,4741810,212,"*","Promoter (1-2kb)",5,4740252,4743446,3195,2,"AT5G14700","AT5G14700.1",1636
"5",4745831,4746066,236,"*","Promoter (<=1kb)",5,4746332,4747934,1603,1,"AT5G14710","AT5G14710.1",-266
"5",4849969,4849980,12,"*","Promoter (<=1kb)",5,4849600,4850583,984,1,"AT5G14980","AT5G14980.1",369
"5",4984792,4984814,23,"*","Promoter (<=1kb)",5,4982273,4984144,1872,2,"AT5G15340","AT5G15340.1",-648
"5",5227424,5227702,279,"*","Promoter (<=1kb)",5,5227924,5229116,1193,1,"AT5G16010","AT5G16010.1",-222
"5",5310478,5310530,53,"*","Promoter (<=1kb)",5,5310095,5310951,857,2,"AT5G16250","AT5G16250.1",421
"5",5616583,5616879,297,"*","Promoter (<=1kb)",5,5613368,5616138,2771,2,"AT5G17070","AT5G17070.1",-445
"5",5863019,5863290,272,"*","Promoter (<=1kb)",5,5860421,5862422,2002,2,"AT5G17760","AT5G17760.2",-597
"5",5936130,5936145,16,"*","Promoter (<=1kb)",5,5935274,5939468,4195,1,"AT5G17920","AT5G17920.2",856
"5",5962273,5962338,66,"*","Promoter (<=1kb)",5,5962698,5962769,72,2,"AT5G18005","AT5G18005.1",431
"5",6046116,6046205,90,"*","Distal Intergenic",5,6040919,6042938,2020,2,"AT5G18270","AT5G18270.2",-3178
"5",6216632,6216716,85,"*","Promoter (1-2kb)",5,6217912,6220702,2791,1,"AT5G18650","AT5G18650.1",-1196
"5",6318502,6318562,61,"*","Distal Intergenic",5,6311725,6313323,1599,2,"AT5G18930","AT5G18930.1",-5179
"5",6320567,6320813,247,"*","Distal Intergenic",5,6325786,6328097,2312,1,"AT5G18940","AT5G18940.2",-4973
"5",6381212,6381214,3,"*","Distal Intergenic",5,6378339,6380605,2267,1,"AT5G19080","AT5G19080.1",2873
"5",6381285,6381288,4,"*","Distal Intergenic",5,6378339,6380605,2267,1,"AT5G19080","AT5G19080.1",2946
"5",6392028,6392307,280,"*","Distal Intergenic",5,6387489,6390024,2536,1,"AT5G19090","AT5G19090.3",4539
"5",6392581,6392801,221,"*","Distal Intergenic",5,6387489,6390024,2536,1,"AT5G19090","AT5G19090.3",5092
"5",6393408,6393564,157,"*","Distal Intergenic",5,6387489,6390024,2536,1,"AT5G19090","AT5G19090.3",5919
"5",6409188,6409562,375,"*","Promoter (<=1kb)",5,6408242,6409417,1176,2,"AT5G19100","AT5G19100.1",0
"5",6414382,6414493,112,"*","Promoter (<=1kb)",5,6414488,6415907,1420,1,"AT5G19120","AT5G19120.1",0
"5",6445627,6445783,157,"*","Promoter (<=1kb)",5,6445245,6447419,2175,1,"AT5G19170","AT5G19170.1",382
"5",6556288,6556531,244,"*","Promoter (<=1kb)",5,6556420,6558342,1923,1,"AT5G19440","AT5G19440.1",0
"5",6661259,6661321,63,"*","Promoter (1-2kb)",5,6660821,6662347,1527,2,"AT5G19700","AT5G19700.1",1026
"5",6812374,6812398,25,"*","Promoter (<=1kb)",5,6812338,6812559,222,1,"AT5G20181","AT5G20181.1",36
"5",6812495,6812614,120,"*","Promoter (<=1kb)",5,6812338,6812559,222,1,"AT5G20181","AT5G20181.1",157
"5",6828742,6829202,461,"*","Promoter (<=1kb)",5,6829042,6831515,2474,1,"AT5G20240","AT5G20240.1",0
"5",7175009,7175102,94,"*","Promoter (1-2kb)",5,7173955,7177841,3887,1,"AT5G21105","AT5G21105.2",1054
"5",7228988,7229211,224,"*","Exon (AT5G21482.1/AT5G21482, exon 3 of 4)",5,7226727,7230210,3484,1,"AT5G21482","AT5G21482.1",2261
"5",7249059,7249176,118,"*","Promoter (1-2kb)",5,7249268,7250539,1272,2,"AT5G21940","AT5G21940.1",1363
"5",7249634,7249793,160,"*","Promoter (<=1kb)",5,7249268,7250539,1272,2,"AT5G21940","AT5G21940.1",746
"5",7258910,7258998,89,"*","Promoter (<=1kb)",5,7258363,7259308,946,2,"AT5G21960","AT5G21960.1",310
"5",7265728,7266160,433,"*","Promoter (<=1kb)",5,7263994,7265678,1685,2,"AT5G21280","AT5G21280.1",-50
"5",7385683,7385766,84,"*","Promoter (<=1kb)",5,7383629,7385734,2106,2,"AT5G22310","AT5G22310.1",0
"5",7524784,7524959,176,"*","Promoter (<=1kb)",5,7524342,7526160,1819,1,"AT5G22630","AT5G22630.1",442
"5",7525084,7525160,77,"*","Promoter (<=1kb)",5,7524342,7526160,1819,1,"AT5G22630","AT5G22630.1",742
"5",7525263,7525338,76,"*","Promoter (<=1kb)",5,7524342,7526160,1819,1,"AT5G22630","AT5G22630.1",921
"5",7525516,7525577,62,"*","Promoter (1-2kb)",5,7524342,7526160,1819,1,"AT5G22630","AT5G22630.1",1174
"5",7694814,7695147,334,"*","Promoter (<=1kb)",5,7696135,7697927,1793,1,"AT5G23000","AT5G23000.1",-988
"5",7697513,7697820,308,"*","Promoter (1-2kb)",5,7696135,7697927,1793,1,"AT5G23000","AT5G23000.1",1378
"5",7722104,7722175,72,"*","Downstream (<=300bp)",5,7725573,7725728,156,2,"AT5G23027","AT5G23027.1",3553
"5",7722282,7722297,16,"*","Distal Intergenic",5,7725573,7725728,156,2,"AT5G23027","AT5G23027.1",3431
"5",7833357,7833504,148,"*","Distal Intergenic",5,7836096,7838505,2410,1,"AT5G23260","AT5G23260.2",-2592
"5",7835229,7835474,246,"*","Promoter (<=1kb)",5,7836096,7838505,2410,1,"AT5G23260","AT5G23260.2",-622
"5",8004825,8005142,318,"*","Promoter (<=1kb)",5,8005234,8006630,1397,1,"AT5G23730","AT5G23730.1",-92
"5",8109920,8110161,242,"*","Promoter (1-2kb)",5,8105565,8108590,3026,2,"AT5G23990","AT5G23990.1",-1330
"5",8440937,8441118,182,"*","Promoter (<=1kb)",5,8440694,8441218,525,2,"AT5G24655","AT5G24655.1",100
"5",8443509,8443609,101,"*","Promoter (<=1kb)",5,8443279,8443834,556,2,"AT5G24660","AT5G24660.1",225
"5",8443661,8443726,66,"*","Promoter (<=1kb)",5,8443279,8443834,556,2,"AT5G24660","AT5G24660.1",108
"5",8507942,8508019,78,"*","Promoter (<=1kb)",5,8507590,8508957,1368,2,"AT5G24780","AT5G24780.1",938
"5",8508777,8508855,79,"*","Promoter (<=1kb)",5,8507590,8508957,1368,2,"AT5G24780","AT5G24780.1",102
"5",8529268,8529585,318,"*","Promoter (1-2kb)",5,8530978,8533867,2890,1,"AT5G24830","AT5G24830.1",-1393
"5",8543229,8543597,369,"*","Promoter (1-2kb)",5,8541778,8542449,672,1,"AT5G24860","AT5G24860.1",1451
"5",8543701,8543827,127,"*","Promoter (1-2kb)",5,8541778,8542449,672,1,"AT5G24860","AT5G24860.1",1923
"5",8856796,8856853,58,"*","Promoter (<=1kb)",5,8854775,8856758,1984,2,"AT5G25440","AT5G25440.1",-38
"5",8903390,8903461,72,"*","Promoter (<=1kb)",5,8903505,8906311,2807,1,"AT5G25580","AT5G25580.1",-44
"5",8972760,8972945,186,"*","Promoter (<=1kb)",5,8969215,8972125,2911,2,"AT5G25770","AT5G25770.3",-635
"5",9133228,9133487,260,"*","Distal Intergenic",5,9135913,9138264,2352,1,"AT5G26146","AT5G26146.1",-2426
"5",9423060,9423105,46,"*","Promoter (<=1kb)",5,9423092,9423611,520,1,"AT5G26790","AT5G26790.1",0
"5",9629039,9629222,184,"*","Promoter (<=1kb)",5,9629087,9631210,2124,1,"AT5G27320","AT5G27320.1",0
"5",9799095,9799278,184,"*","Promoter (<=1kb)",5,9793790,9798961,5172,2,"AT5G27680","AT5G27680.1",-134
"5",9891903,9891943,41,"*","Promoter (1-2kb)",5,9888332,9889951,1620,2,"AT5G27882","AT5G27882.1",-1952
"5",10105709,10105762,54,"*","Promoter (1-2kb)",5,10103087,10106860,3774,2,"AT5G28100","AT5G28100.1",1098
"5",10205186,10205255,70,"*","Promoter (1-2kb)",5,10201271,10203335,2065,2,"AT5G28235","AT5G28235.1",-1851
"5",10246201,10246296,96,"*","Exon (AT5G28263.1/AT5G28263, exon 1 of 1)",5,10241337,10256531,15195,1,"AT5G28263","AT5G28263.1",4864
"5",10452081,10452216,136,"*","Distal Intergenic",5,10454393,10455196,804,2,"AT5G28490","AT5G28490.1",2980
"5",10455240,10455802,563,"*","Promoter (<=1kb)",5,10455682,10455807,126,2,"AT5G28491","AT5G28491.1",5
"5",10649861,10650001,141,"*","Promoter (<=1kb)",5,10647570,10649892,2323,2,"AT5G28640","AT5G28640.1",0
"5",10653025,10653077,53,"*","Promoter (1-2kb)",5,10654592,10654741,150,2,"AT5G28642","AT5G28642.1",1664
"5",10770543,10770588,46,"*","Downstream (<=300bp)",5,10765648,10770477,4830,1,"AT5G28715","AT5G28715.1",4895
"5",10885812,10885900,89,"*","Promoter (1-2kb)",5,10884483,10889210,4728,1,"AT5G28865","AT5G28865.1",1329
"5",11045978,11046059,82,"*","Exon (AT5G29020.1/AT5G29020, exon 14 of 15)",5,11041951,11046502,4552,1,"AT5G29020","AT5G29020.1",4027
"5",11056554,11056603,50,"*","Promoter (<=1kb)",5,11054697,11056812,2116,2,"AT5G29024","AT5G29024.1",209
"5",11097242,11097306,65,"*","Promoter (1-2kb)",5,11094905,11098337,3433,2,"AT5G29040","AT5G29040.1",1031
"5",11132675,11132741,67,"*","Promoter (<=1kb)",5,11132175,11133516,1342,2,"AT5G29070","AT5G29070.1",775
"5",11142539,11142579,41,"*","Exon (AT5G29075.1/AT5G29075, exon 1 of 1)",5,11136149,11146651,10503,2,"AT5G29075","AT5G29075.1",4072
"5",11144967,11145031,65,"*","Promoter (1-2kb)",5,11136149,11146651,10503,2,"AT5G29075","AT5G29075.1",1620
"5",11149263,11149315,53,"*","Promoter (<=1kb)",5,11149622,11150540,919,1,"AT5G29090","AT5G29090.1",-307
"5",11161049,11161099,51,"*","Promoter (<=1kb)",5,11161135,11163918,2784,1,"AT5G29337","AT5G29337.1",-36
"5",11184587,11184922,336,"*","Promoter (<=1kb)",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-73
"5",11184980,11185171,192,"*","Promoter (<=1kb)",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-466
"5",11185592,11185837,246,"*","Promoter (1-2kb)",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-1078
"5",11185899,11186028,130,"*","Promoter (1-2kb)",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-1385
"5",11186101,11186171,71,"*","Promoter (1-2kb)",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-1587
"5",11186280,11186336,57,"*","Promoter (1-2kb)",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-1766
"5",11186398,11186538,141,"*","Promoter (1-2kb)",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-1884
"5",11186593,11186680,88,"*","Distal Intergenic",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-2079
"5",11186862,11186944,83,"*","Distal Intergenic",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-2348
"5",11187004,11187091,88,"*","Distal Intergenic",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-2490
"5",11187388,11187445,58,"*","Distal Intergenic",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-2874
"5",11187503,11187592,90,"*","Distal Intergenic",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-2989
"5",11187870,11187920,51,"*","Distal Intergenic",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-3356
"5",11188108,11188317,210,"*","Distal Intergenic",5,11182706,11184514,1809,2,"AT5G29550","AT5G29550.1",-3594
"5",11188397,11188453,57,"*","Distal Intergenic",5,11190543,11191963,1421,2,"AT5G29560","AT5G29560.1",3510
"5",11228540,11228633,94,"*","Promoter (1-2kb)",5,11227044,11227495,452,2,"AT5G29577","AT5G29577.1",-1045
"5",11324074,11324105,32,"*","Exon (AT5G29975.1/AT5G29975, exon 1 of 1)",5,11323981,11329884,5904,2,"AT5G29975","AT5G29975.1",5779
"5",11366007,11366056,50,"*","Promoter (<=1kb)",5,11365987,11366641,655,1,"AT5G30341","AT5G30341.1",20
"5",11397673,11397706,34,"*","Promoter (<=1kb)",5,11398079,11400784,2706,1,"AT5G30673","AT5G30673.1",-373
"5",11479018,11479020,3,"*","Promoter (<=1kb)",5,11474497,11478579,4083,2,"AT5G32002","AT5G32002.1",-439
"5",11521628,11521688,61,"*","Promoter (<=1kb)",5,11519920,11521244,1325,2,"AT5G31919","AT5G31919.1",-384
"5",11667361,11667410,50,"*","Promoter (<=1kb)",5,11664596,11667214,2619,2,"AT5G31702","AT5G31702.1",-147
"5",11689632,11689683,52,"*","Exon (AT5G31719.1/AT5G31719, exon 1 of 1)",5,11689260,11692220,2961,2,"AT5G31719","AT5G31719.1",2537
"5",11701961,11702010,50,"*","Promoter (<=1kb)",5,11701226,11701762,537,1,"AT5G31770","AT5G31770.1",735
"5",11703242,11703305,64,"*","Distal Intergenic",5,11701226,11701762,537,1,"AT5G31770","AT5G31770.1",2016
"5",11703926,11703990,65,"*","Distal Intergenic",5,11701226,11701762,537,1,"AT5G31770","AT5G31770.1",2700
"5",11704289,11704347,59,"*","Distal Intergenic",5,11701226,11701762,537,1,"AT5G31770","AT5G31770.1",3063
"5",11704593,11704741,149,"*","Distal Intergenic",5,11701226,11701762,537,1,"AT5G31770","AT5G31770.1",3367
"5",11705351,11705419,69,"*","Distal Intergenic",5,11701226,11701762,537,1,"AT5G31770","AT5G31770.1",4125
"5",11705526,11705580,55,"*","Distal Intergenic",5,11701226,11701762,537,1,"AT5G31770","AT5G31770.1",4300
"5",11706974,11707051,78,"*","Distal Intergenic",5,11701226,11701762,537,1,"AT5G31770","AT5G31770.1",5748
"5",11707485,11707594,110,"*","Distal Intergenic",5,11713113,11713641,529,1,"AT5G31787","AT5G31787.1",-5519
"5",11708227,11708446,220,"*","Distal Intergenic",5,11713113,11713641,529,1,"AT5G31787","AT5G31787.1",-4667
"5",11709001,11709053,53,"*","Distal Intergenic",5,11713113,11713641,529,1,"AT5G31787","AT5G31787.1",-4060
"5",11710130,11710179,50,"*","Distal Intergenic",5,11713113,11713641,529,1,"AT5G31787","AT5G31787.1",-2934
"5",11710232,11710321,90,"*","Distal Intergenic",5,11713113,11713641,529,1,"AT5G31787","AT5G31787.1",-2792
"5",11723469,11723593,125,"*","Promoter (1-2kb)",5,11715184,11721564,6381,2,"AT5G31804","AT5G31804.1",-1905
"5",11723651,11723779,129,"*","Distal Intergenic",5,11715184,11721564,6381,2,"AT5G31804","AT5G31804.1",-2087
"5",11730449,11730522,74,"*","Distal Intergenic",5,11739277,11741176,1900,1,"AT5G31821","AT5G31821.1",-8755
"5",11731448,11731527,80,"*","Distal Intergenic",5,11739277,11741176,1900,1,"AT5G31821","AT5G31821.1",-7750
"5",11733704,11733821,118,"*","Distal Intergenic",5,11739277,11741176,1900,1,"AT5G31821","AT5G31821.1",-5456
"5",11733947,11733997,51,"*","Distal Intergenic",5,11739277,11741176,1900,1,"AT5G31821","AT5G31821.1",-5280
"5",11734784,11734915,132,"*","Distal Intergenic",5,11739277,11741176,1900,1,"AT5G31821","AT5G31821.1",-4362
"5",11735191,11735254,64,"*","Distal Intergenic",5,11739277,11741176,1900,1,"AT5G31821","AT5G31821.1",-4023
"5",11736018,11736134,117,"*","Distal Intergenic",5,11739277,11741176,1900,1,"AT5G31821","AT5G31821.1",-3143
"5",11746615,11746686,72,"*","Promoter (<=1kb)",5,11746240,11747771,1532,1,"AT5G31873","AT5G31873.1",375
"5",11770094,11770146,53,"*","Promoter (1-2kb)",5,11767478,11772031,4554,2,"AT5G31927","AT5G31927.1",1885
"5",11836206,11836281,76,"*","Promoter (<=1kb)",5,11836787,11838733,1947,1,"AT5G32197","AT5G32197.1",-506
"5",11873408,11873460,53,"*","Distal Intergenic",5,11846410,11848350,1941,1,"AT5G32228","AT5G32228.1",26998
"5",11903307,11903360,54,"*","Distal Intergenic",5,11907125,11908798,1674,2,"AT5G32241","AT5G32241.1",5438
"5",11907164,11907238,75,"*","Promoter (1-2kb)",5,11907125,11908798,1674,2,"AT5G32241","AT5G32241.1",1560
"5",11924576,11924617,42,"*","Distal Intergenic",5,11921538,11924125,2588,1,"AT5G32280","AT5G32280.1",3038
"5",11942960,11942998,39,"*","Promoter (1-2kb)",5,11941158,11943053,1896,1,"AT5G32306","AT5G32306.1",1802
"5",11956661,11956710,50,"*","Distal Intergenic",5,11944831,11945358,528,2,"AT5G32312","AT5G32312.1",-11303
"5",11961324,11961379,56,"*","Distal Intergenic",5,11944831,11945358,528,2,"AT5G32312","AT5G32312.1",-15966
"5",12010269,12010345,77,"*","Promoter (1-2kb)",5,12009112,12011820,2709,1,"AT5G32402","AT5G32402.1",1157
"5",12014139,12014198,60,"*","Promoter (<=1kb)",5,12013300,12015174,1875,1,"AT5G32404","AT5G32404.1",839
"5",12045906,12045962,57,"*","Distal Intergenic",5,12042600,12043202,603,2,"AT5G32430","AT5G32430.2",-2704
"5",12062927,12062975,49,"*","Distal Intergenic",5,12066202,12068976,2775,2,"AT5G32433","AT5G32433.1",6001
"5",12102778,12102837,60,"*","Promoter (1-2kb)",5,12099857,12101337,1481,2,"AT5G32473","AT5G32473.1",-1441
"5",12128366,12128429,64,"*","Promoter (<=1kb)",5,12127960,12128881,922,2,"AT5G32488","AT5G32488.1",452
"5",12155767,12155856,90,"*","Exon (AT5G32513.1/AT5G32513, exon 1 of 1)",5,12153710,12156646,2937,1,"AT5G32513","AT5G32513.1",2057
"5",12190164,12190170,7,"*","Promoter (<=1kb)",5,12190079,12192625,2547,1,"AT5G32520","AT5G32520.1",85
"5",12191376,12191522,147,"*","Promoter (1-2kb)",5,12190079,12192625,2547,1,"AT5G32520","AT5G32520.1",1297
"5",12192832,12192879,48,"*","Promoter (<=1kb)",5,12192828,12193774,947,2,"AT5G32525","AT5G32525.1",895
"5",12194113,12194197,85,"*","Promoter (<=1kb)",5,12192828,12193774,947,2,"AT5G32525","AT5G32525.1",-339
"5",12201185,12201243,59,"*","Promoter (<=1kb)",5,12200248,12204138,3891,1,"AT5G32563","AT5G32563.1",937
"5",12205139,12205190,52,"*","Promoter (<=1kb)",5,12204733,12206865,2133,1,"AT5G32566","AT5G32566.1",406
"5",12245367,12245428,62,"*","Promoter (<=1kb)",5,12245006,12249415,4410,1,"AT5G32598","AT5G32598.1",361
"5",12247417,12247467,51,"*","Exon (AT5G32598.1/AT5G32598, exon 1 of 1)",5,12245006,12249415,4410,1,"AT5G32598","AT5G32598.1",2411
"5",12291669,12291780,112,"*","Promoter (<=1kb)",5,12292463,12294049,1587,1,"AT5G32624","AT5G32624.1",-683
"5",12473822,12473950,129,"*","Exon (AT5G33226.1/AT5G33226, exon 1 of 1)",5,12472882,12475965,3084,2,"AT5G33226","AT5G33226.1",2015
"5",12524138,12524185,48,"*","Promoter (1-2kb)",5,12520677,12522492,1816,2,"AT5G33255","AT5G33255.1",-1646
"5",12809448,12809505,58,"*","Distal Intergenic",5,12802378,12802848,471,1,"AT5G34358","AT5G34358.1",7070
"5",12816269,12816319,51,"*","Distal Intergenic",5,12802378,12802848,471,1,"AT5G34358","AT5G34358.1",13891
"5",12820255,12820302,48,"*","Distal Intergenic",5,12802378,12802848,471,1,"AT5G34358","AT5G34358.1",17877
"5",12823333,12823383,51,"*","Distal Intergenic",5,12837838,12838797,960,2,"AT5G34376","AT5G34376.1",15414
"5",12824252,12824310,59,"*","Distal Intergenic",5,12837838,12838797,960,2,"AT5G34376","AT5G34376.1",14487
"5",12851419,12851470,52,"*","Distal Intergenic",5,12840491,12841837,1347,2,"AT5G34412","AT5G34412.1",-9582
"5",12859730,12859777,48,"*","Distal Intergenic",5,12840491,12841837,1347,2,"AT5G34412","AT5G34412.1",-17893
"5",12862976,12863025,50,"*","Distal Intergenic",5,12840491,12841837,1347,2,"AT5G34412","AT5G34412.1",-21139
"5",12863715,12863764,50,"*","Distal Intergenic",5,12840491,12841837,1347,2,"AT5G34412","AT5G34412.1",-21878
"5",12866967,12867027,61,"*","Distal Intergenic",5,12888194,12890980,2787,1,"AT5G34431","AT5G34431.1",-21167
"5",12870236,12870286,51,"*","Distal Intergenic",5,12888194,12890980,2787,1,"AT5G34431","AT5G34431.1",-17908
"5",12877514,12877565,52,"*","Distal Intergenic",5,12888194,12890980,2787,1,"AT5G34431","AT5G34431.1",-10629
"5",13070748,13070788,41,"*","Promoter (<=1kb)",5,13070534,13074757,4224,1,"AT5G34849","AT5G34849.1",214
"5",13122094,13122126,33,"*","Promoter (<=1kb)",5,13120188,13121596,1409,2,"AT5G34855","AT5G34855.1",-498
"5",13156477,13156523,47,"*","Promoter (1-2kb)",5,13158220,13161939,3720,1,"AT5G34864","AT5G34864.1",-1697
"5",13163648,13163710,63,"*","Promoter (<=1kb)",5,13163922,13165382,1461,1,"AT5G34865","AT5G34865.1",-212
"5",13181099,13181140,42,"*","Promoter (1-2kb)",5,13177600,13180050,2451,2,"AT5G34868","AT5G34868.1",-1049
"5",13377121,13377152,32,"*","Promoter (1-2kb)",5,13373579,13378239,4661,2,"AT5G35113","AT5G35113.1",1087
"5",13852764,13852791,28,"*","Promoter (<=1kb)",5,13852390,13853717,1328,2,"AT5G35660","AT5G35660.1",926
